N° Certificado|Laboratorio|Nombre Comercial|Forma Farmacéutica|Presentación|Precio Venta al Público| (uso exclusivamente hospitalario - muestra médica - no venta al público)| (muestra médica - no venta al público)| (uso exclusivamente hospitalario - muestra médica)| (uso exclusivamente hospitalario - no venta al público)| (uso exclusivamente hospitalario)| (muestra médica)| (no venta al público)|GTIN|Genérico|Genérico[IFA,Cantidad,Unidad]
50611|BALIARDA SOCIEDAD ANONIMA|VENLIFAX XR 37.5|CAPSULA DE LIBERACION PROLONGADA| BLISTER por 14 UNIDADES |$772.98|0|0|0|0|0|0|0|07795338016191|VENLAFAXINA 37.5 MG |[['VENLAFAXINA', '37.5', 'MG']]
39921|BALIARDA SOCIEDAD ANONIMA|MAXEN 20|COMPRIMIDO RANURADO| BLISTER por 30 UNIDADES |$774.37|0|0|0|0|0|0|0|07795338015064|ENALAPRIL MALEATO 20 MG |[['ENALAPRIL MALEATO', '20', 'MG']]
49420|BALIARDA SOCIEDAD ANONIMA|GLIMEPLIC 2|COMPRIMIDO| BLISTER por 30 UNIDADES |$783.34|0|0|0|0|0|0|0|07795338016306|GLIMEPIRIDA 2 MG |[['GLIMEPIRIDA', '2', 'MG']]
39921|BALIARDA SOCIEDAD ANONIMA|MAXEN 5|COMPRIMIDO RANURADO| BLISTER por 60 UNIDADES |$788.09|0|0|0|0|0|0|0|07795338015095|ENALAPRIL MALEATO 5 MG |[['ENALAPRIL MALEATO', '5', 'MG']]
54736|BALIARDA SOCIEDAD ANONIMA|ALERTIAL 120|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$789.37|0|0|0|0|0|0|0|07795338018690|FEXOFENADINA CLORHIDRATO 120 MG |[['FEXOFENADINA CLORHIDRATO', '120', 'MG']]
38303|BALIARDA SOCIEDAD ANONIMA|PROCTO-IKATRAL|POMADA| POMO por 10 G |$792.91|0|0|0|0|0|0|0|07795338001210|LIDOCAINA CLORHIDRATO 3 G % + HIDROCORTISONA ACETATO 1 G % + LEUCOCIANIDOL 1 G % |[['LIDOCAINA CLORHIDRATO', '3', 'G %'], ['HIDROCORTISONA ACETATO', '1', 'G %'], ['LEUCOCIANIDOL', '1', 'G %']]
58891|BALIARDA SOCIEDAD ANONIMA|DROTAQ 20|COMPRIMIDO RECUBIERTO| BLISTER por 1 UNIDAD |$795.29|0|0|0|0|0|0|0|07795338999357|TADALAFILO 20 MG |[['TADALAFILO', '20', 'MG']]
37110|BALIARDA SOCIEDAD ANONIMA|REAGIN 1000|INYECTABLE|1 AMPOLLA por 4 ML |$798.09|0|0|0|0|0|0|0|07795338000350|CITICOLINA 1000 MG / 4 ML |[['CITICOLINA', '1000', 'MG / 4 ML']]
53689|BALIARDA SOCIEDAD ANONIMA|NULIPAR LP 0.375 MG|COMPRIMIDO DE LIBERACIÓN PROLONGADA| BLISTER por 10 UNIDADES |$798.13|0|0|0|0|0|0|0|07795338011738|PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO 0.375 MG |[['PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO', '0.375', 'MG']]
50851|BALIARDA SOCIEDAD ANONIMA|RIATUL 1 |COMPRIMIDO RECUBIERTO| BLISTER por 20 UNIDADES |$798.71|0|0|0|0|0|0|0|07795338014524|RISPERIDONA 1 MG |[['RISPERIDONA', '1', 'MG']]
54589|BALIARDA SOCIEDAD ANONIMA|LINPREL 25|CAPSULA DURA| BLISTER por 28 UNIDADES |$816.89|0|0|0|0|0|0|0|07795338017129|PREGABALINA 25 MG |[['PREGABALINA', '25', 'MG']]
52716|BALIARDA SOCIEDAD ANONIMA|CRONODICASONE|SUSPENSION INYECTABLE| ENVASE por 2 ML |$823.03|0|0|0|0|0|0|0|07795338015972|BETAMETASONA 2.7 MG / 1 ML + BETAMETASONA 3 MG / 1 ML |[['BETAMETASONA', '2.7', 'MG / 1 ML'], ['BETAMETASONA', '3', 'MG / 1 ML']]
48802|BALIARDA SOCIEDAD ANONIMA|BIDECAR 6.25|COMPRIMIDO| BLISTER por 28 UNIDADES |$825.77|0|0|0|0|0|0|0|07795338014159|CARVEDILOL 6.25 MG |[['CARVEDILOL', '6.25', 'MG']]
48968|BALIARDA SOCIEDAD ANONIMA|CLARIBIOTIC 125|GRANULADO PARA SUSPENSIÓN ORAL| FRASCO por 60 ML |$826.70|0|0|0|0|0|0|0|07795338016450|CLARITROMICINA 125 MG / 5 ML |[['CLARITROMICINA', '125', 'MG / 5 ML']]
51696|BALIARDA SOCIEDAD ANONIMA|BALIGLUC AP 500|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$836.93|0|0|0|0|0|0|0|07795338017624|METFORMINA CLORHIDRATO 500 MG |[['METFORMINA CLORHIDRATO', '500', 'MG']]
48802|BALIARDA SOCIEDAD ANONIMA|BIDECAR 6.25|COMPRIMIDO| BLISTER por 30 UNIDADES |$837.00|0|0|0|0|0|0|0|07795338014609|CARVEDILOL 6.25 MG |[['CARVEDILOL', '6.25', 'MG']]
46566|BALIARDA SOCIEDAD ANONIMA|CLONAGIN 0.5|COMPRIMIDO BIRRANURADO| BLISTER por 50 UNIDADES |$871.34|0|0|0|0|0|0|0|07795338014371|CLONAZEPAM 0.5 MG |[['CLONAZEPAM', '0.5', 'MG']]
46881|BALIARDA SOCIEDAD ANONIMA|TENSIUM GASTRIC|COMPRIMIDO| BLISTER por 30 UNIDADES |$888.83|0|0|0|0|0|0|0|07795338013770|ALPRAZOLAM 0.25 MG + DOMPERIDONA 10 MG + SIMETICONA 40 MG |[['ALPRAZOLAM', '0.25', 'MG'], ['DOMPERIDONA', '10', 'MG'], ['SIMETICONA', '40', 'MG']]
49570|BALIARDA SOCIEDAD ANONIMA|EUMOTIL 200|COMPRIMIDO| BLISTER por 30 UNIDADES |$890.71|0|0|0|0|0|0|0|07795338016962|TRIMEBUTINA MALEATO 200 MG |[['TRIMEBUTINA MALEATO', '200', 'MG']]
45071|BALIARDA SOCIEDAD ANONIMA|XEDENOL B12|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$891.43|0|0|0|0|0|0|0|07795338001685|DICLOFENACO SODICO 50 MG + BETAMETASONA 0.3 MG + CIANOCOBALAMINA 5 MG |[['DICLOFENACO SODICO', '50', 'MG'], ['BETAMETASONA', '0.3', 'MG'], ['CIANOCOBALAMINA', '5', 'MG']]
52788|BALIARDA SOCIEDAD ANONIMA|MAXEN D|COMPRIMIDO RANURADO| BLISTER por 30 UNIDADES |$893.56|0|0|0|0|0|0|0|07795338015729|HIDROCLOROTIAZIDA 25 MG/COMPRIMIDO + ENALAPRIL MALEATO 10 MG/COMPRIMIDO |[['HIDROCLOROTIAZIDA', '25', 'MG/COMPRIMIDO'], ['ENALAPRIL MALEATO', '10', 'MG/COMPRIMIDO']]
45815|BALIARDA SOCIEDAD ANONIMA|GINKAN BALIARDA|OVULO| ENVASE por 6 UNIDADES |$894.89|0|0|0|0|0|0|0|07795338001180|NEOMICINA SULFATO 48.8 MG + METRONIDAZOL 300 MG + MICONAZOL NITRATO 100 MG + CENTELLA ASIATICA  15 M...|[['NEOMICINA SULFATO', '48.8', 'MG'], ['METRONIDAZOL', '300', 'MG'], ['MICONAZOL NITRATO', '100', 'MG'], ['CENTELLA ASIATICA ', '15', 'MG'], ['SULFATO DE POLIMIXINA', '4.4', 'MG']]
46592|BALIARDA SOCIEDAD ANONIMA|PANTUS 20 BALIARDA|COMPRIMIDO RECUBIERTO GASTRORRESISTENTE| BLISTER por 30 UNIDADES |$895.36|0|0|0|0|0|0|0|07795338013442|PANTOPRAZOL 20 MG |[['PANTOPRAZOL', '20', 'MG']]
41301|BALIARDA SOCIEDAD ANONIMA|TENSIUM 2 mg|COMPRIMIDO| BLISTER por 30 UNIDADES |$898.53|0|0|0|0|0|0|0|07795338001302|ALPRAZOLAM 2 MG/COMPRIMIDO |[['ALPRAZOLAM', '2', 'MG/COMPRIMIDO']]
47356|BALIARDA SOCIEDAD ANONIMA|GINKAN 500|COMPRIMIDO RECUBIERTO| BLISTER por 20 UNIDADES |$902.03|0|0|0|0|0|0|0|07795338013404|METRONIDAZOL 500 MG |[['METRONIDAZOL', '500', 'MG']]
57714|BALIARDA SOCIEDAD ANONIMA|DEVISAL CB 20.000 |CAPSULA BLANDA| BLISTER por 5 UNIDADES |$903.21|0|0|0|0|0|0|0|07795338999517|VITAMINA D3 20000 UI |[['VITAMINA D3', '20000', 'UI']]
48812|BALIARDA SOCIEDAD ANONIMA|MEPLAR 20 MG BALIARDA|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 10 UNIDADES |$903.43|0|0|0|0|0|0|0|07795338013985|PAROXETINA 20 MG |[['PAROXETINA', '20', 'MG']]
48219|BALIARDA SOCIEDAD ANONIMA|AZIBIOTIC 500|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 3 UNIDADES |$915.57|0|0|0|0|0|0|0|07795338016054|AZITROMICINA 500 MG |[['AZITROMICINA', '500', 'MG']]
52420|BALIARDA SOCIEDAD ANONIMA|SARVAL 80|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 15 UNIDADES |$938.82|0|0|0|0|0|0|0|07795338015651|VALSARTAN 80 MG |[['VALSARTAN', '80', 'MG']]
51696|BALIARDA SOCIEDAD ANONIMA|BALIGLUC AP 850|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$943.76|0|0|0|0|0|0|0|07795338015484|METFORMINA CLORHIDRATO 850 MG |[['METFORMINA CLORHIDRATO', '850', 'MG']]
54505|BALIARDA SOCIEDAD ANONIMA|REOVEX 5|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$944.77|0|0|0|0|0|0|0|07795338016375|ROSUVASTATINA ( COMO ROSUVASTATINA CALCICA) 5 MG |[['ROSUVASTATINA ( COMO ROSUVASTATINA CALCICA)', '5', 'MG']]
46566|BALIARDA SOCIEDAD ANONIMA|CLONAGIN 2|COMPRIMIDO BIRRANURADO| BLISTER por 50 UNIDADES |$950.80|0|0|0|0|0|0|0|07795338014388|CLONAZEPAM 2 MG |[['CLONAZEPAM', '2', 'MG']]
39747|BALIARDA SOCIEDAD ANONIMA|CLEVOSAN|POMADA DERMICA|1 POMO por 10 G |$958.60|0|0|0|0|0|0|0|07795338000763|CENTELLA ASIATICA FRACCION TERPENIC 1 G / 100 G + NEOMICINA 0.35 G / 100 G + OLIGOMEROS PROCIANIDOLI...|[['CENTELLA ASIATICA FRACCION TERPENIC', '1', 'G / 100 G'], ['NEOMICINA', '0.35', 'G / 100 G'], ['OLIGOMEROS PROCIANIDOLICOS', '1', 'G / 100 G']]
51696|BALIARDA SOCIEDAD ANONIMA|BALIGLUC 500|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$964.66|0|0|0|0|0|0|0|07795338015521|METFORMINA CLORHIDRATO 500 MG |[['METFORMINA CLORHIDRATO', '500', 'MG']]
50289|BALIARDA SOCIEDAD ANONIMA|AUDIPAX 16|COMPRIMIDO RANURADO| BLISTER por 30 UNIDADES |$977.14|0|0|0|0|0|0|0|07795338010038|BETAHISTINA DICLORHIDRATO 16 MG |[['BETAHISTINA DICLORHIDRATO', '16', 'MG']]
58882|BALIARDA SOCIEDAD ANONIMA|BICARDIL 5|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$979.77|0|0|0|0|0|0|0|07795338999302|BISOPROLOL FUMARATO 5 MG |[['BISOPROLOL FUMARATO', '5', 'MG']]
57350|BALIARDA SOCIEDAD ANONIMA|BALIMUC 600|GRANULADO|10 SOBRE por 4 G |$988.39|0|0|0|0|0|0|0|07795338017860|N-ACETILCISTEINA 600 MG |[['N-ACETILCISTEINA', '600', 'MG']]
50592|BALIARDA SOCIEDAD ANONIMA|FLUCOGINKAN|COMPRIMIDO| BLISTER por 2 UNIDADES |$993.05|0|0|0|0|0|0|0|07795338015958|FLUCONAZOL 150 MG |[['FLUCONAZOL', '150', 'MG']]
45453|BALIARDA SOCIEDAD ANONIMA|EXERTIAL 500|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$998.38|0|0|0|0|0|0|0|07795338013633|CIPROFLOXACINA 500 MG |[['CIPROFLOXACINA', '500', 'MG']]
58022|BALIARDA SOCIEDAD ANONIMA|IDOLGINA|COMPRIMIDO RECUBIERTO| BLISTER por 20 UNIDADES |$1,000.96|0|0|0|0|0|0|0|07795338013169|DEXKETOPROFENO 25 MG |[['DEXKETOPROFENO', '25', 'MG']]
49879|BALIARDA SOCIEDAD ANONIMA|COFLIC 5 mg BALIARDA|COMPRIMIDO RANURADO| BLISTER por 30 UNIDADES |$1,001.48|0|0|0|0|0|0|0|07795338014784|ACIDO FOLICO 5 MG |[['ACIDO FOLICO', '5', 'MG']]
49183|BALIARDA SOCIEDAD ANONIMA|ILDUC 5|COMPRIMIDO RANURADO DIVIDOSIS| BLISTER por 30 UNIDADES |$1,003.96|0|0|0|0|0|0|0|07795338013701|AMLODIPINA 5 MG |[['AMLODIPINA', '5', 'MG']]
46566|BALIARDA SOCIEDAD ANONIMA|CLONAGIN 0.5|COMPRIMIDO BIRRANURADO| BLISTER por 60 UNIDADES |$1,014.18|0|0|0|0|0|0|0|07795338001449|CLONAZEPAM 0.5 MG |[['CLONAZEPAM', '0.5', 'MG']]
51043|BALIARDA SOCIEDAD ANONIMA|DICASONE COMPLEX|CREMA DERMICA| POMO por 20 G |$1,014.82|0|0|0|0|0|0|0|07795338015996|CLOTRIMAZOL 10 MG / G + BETAMETASONA 0.5 MG / G + GENTAMICINA 1 MG / G |[['CLOTRIMAZOL', '10', 'MG / G'], ['BETAMETASONA', '0.5', 'MG / G'], ['GENTAMICINA', '1', 'MG / G']]
46724|BALIARDA SOCIEDAD ANONIMA|BALIVENT NASAL|SUSPENSION TOPICA| AMPOLLA por 120 DOSIS / FRASCO |$1,018.53|0|0|0|0|0|0|0|07795338016351|FLUTICASONA PROPIONATO 50 MG / 100 G |[['FLUTICASONA PROPIONATO', '50', 'MG / 100 G']]
48802|BALIARDA SOCIEDAD ANONIMA|BIDECAR 12.5|COMPRIMIDO| BLISTER por 28 UNIDADES |$1,021.15|0|0|0|0|0|0|0|07795338014166|CARVEDILOL 12.5 MG |[['CARVEDILOL', '12.5', 'MG']]
48219|BALIARDA SOCIEDAD ANONIMA|AZIBIOTIC 500|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 5 UNIDADES |$1,022.61|0|0|0|0|0|0|0|07795338016061|AZITROMICINA 500 MG |[['AZITROMICINA', '500', 'MG']]
46566|BALIARDA SOCIEDAD ANONIMA|CLONAGIN 1|COMPRIMIDO BIRRANURADO| BLISTER por 60 UNIDADES |$1,024.80|0|0|0|0|0|0|0|07795338013589|CLONAZEPAM 1 MG |[['CLONAZEPAM', '1', 'MG']]
52716|BALIARDA SOCIEDAD ANONIMA|CRONODICASONE DEPOT|SUSPENSION INYECTABLE| FRASCO AMPOLLA por 2 ML |$1,026.86|0|0|0|0|0|0|0|07795338001579|BETAMETASONA 2 MG / 1 ML + BETAMETASONA 5 MG / 1 ML |[['BETAMETASONA', '2', 'MG / 1 ML'], ['BETAMETASONA', '5', 'MG / 1 ML']]
46566|BALIARDA SOCIEDAD ANONIMA|CLONAGIN 2|COMPRIMIDO BIRRANURADO| BLISTER por 60 UNIDADES |$1,027.40|0|0|0|0|0|0|0|07795338001456|CLONAZEPAM 2 MG |[['CLONAZEPAM', '2', 'MG']]
48802|BALIARDA SOCIEDAD ANONIMA|BIDECAR 12.5|COMPRIMIDO| BLISTER por 30 UNIDADES |$1,029.56|0|0|0|0|0|0|0|07795338014647|CARVEDILOL 12.5 MG |[['CARVEDILOL', '12.5', 'MG']]
55512|BALIARDA SOCIEDAD ANONIMA|EUMOTIL S|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$1,033.71|0|0|0|0|0|0|0|07795338017006|TRIMEBUTINA MALEATO 200 MG + SIMETICONA 120 MG |[['TRIMEBUTINA MALEATO', '200', 'MG'], ['SIMETICONA', '120', 'MG']]
48802|BALIARDA SOCIEDAD ANONIMA|BIDECAR CR 10|CAPSULA DE LIBERACION CONTROLADA| BLISTER por 28 UNIDADES |$1,034.30|0|0|0|0|0|0|0|07795338000169|CARVEDILOL FOSFATO 10 MG |[['CARVEDILOL FOSFATO', '10', 'MG']]
53077|BALIARDA SOCIEDAD ANONIMA|VALIFLOX|COMPRIMIDO RECUBIERTO| BLISTER por 7 UNIDADES |$1,036.63|0|0|0|0|0|0|0|07795338015859|LEVOFLOXACINA 500 MG |[['LEVOFLOXACINA', '500', 'MG']]
50136|BALIARDA SOCIEDAD ANONIMA|DORMILAN|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 30 UNIDADES |$1,041.12|0|0|0|0|0|0|0|07795338015590|ZOLPIDEM HEMITARTRATO 10 MG |[['ZOLPIDEM HEMITARTRATO', '10', 'MG']]
48288|BALIARDA SOCIEDAD ANONIMA|XEDENOL GESIC|COMPRIMIDO RECUBIERTO| BLISTER por 20 UNIDADES |$1,044.40|0|0|0|0|0|0|0|07795338014401|PARACETAMOL 300 MG + DICLOFENACO POTASICO 50 MG |[['PARACETAMOL', '300', 'MG'], ['DICLOFENACO POTASICO', '50', 'MG']]
56434|BALIARDA SOCIEDAD ANONIMA|NIDIB 5|COMPRIMIDO| BLISTER por 28 UNIDADES |$1,049.03|0|0|0|0|0|0|0|07795338012285|NEBIVOLOL 5 MG |[['NEBIVOLOL', '5', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX 25|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 10 UNIDADES |$1,066.11|0|0|0|0|0|0|0|07795338015897|QUETIAPINA 25 MG |[['QUETIAPINA', '25', 'MG']]
48968|BALIARDA SOCIEDAD ANONIMA|CLARIBIOTIC UD|COMPRIMIDO DE LIBERACIÓN PROLONGADA| BLISTER por 8 UNIDADES |$1,071.41|0|0|0|0|0|0|0|07795338014944|CLARITROMICINA 500 MG |[['CLARITROMICINA', '500', 'MG']]
53689|BALIARDA SOCIEDAD ANONIMA|NULIPAR 0.25|COMPRIMIDO RANURADO| BLISTER por 30 UNIDADES |$1,085.29|0|0|0|0|0|0|0|07795338016160|PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO 0.25 MG |[['PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO', '0.25', 'MG']]
58333|BALIARDA SOCIEDAD ANONIMA|DOLOCOX 90|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$1,118.39|0|0|0|0|0|0|0|07795338018584|ETORICOXIB 90 MG |[['ETORICOXIB', '90', 'MG']]
56434|BALIARDA SOCIEDAD ANONIMA|NIDIB 5|COMPRIMIDO| BLISTER por 30 UNIDADES |$1,119.83|0|0|0|0|0|0|0|07795338999425|NEBIVOLOL 5 MG |[['NEBIVOLOL', '5', 'MG']]
50548|BALIARDA SOCIEDAD ANONIMA|GINKADERM A|CREMA| POMO por 50 G |$1,124.38|0|0|0|0|0|0|0|07795338999258|VITAMINA A 100000 UI % + CENTELLA ASIATICA  1 G % |[['VITAMINA A', '100000', 'UI %'], ['CENTELLA ASIATICA ', '1', 'G %']]
41301|BALIARDA SOCIEDAD ANONIMA|TENSIUM 1 mg|COMPRIMIDO| BLISTER por 60 UNIDADES |$1,128.29|0|0|0|0|0|0|0|07795338001296|ALPRAZOLAM 1 MG/COMPRIMIDO |[['ALPRAZOLAM', '1', 'MG/COMPRIMIDO']]
48084|BALIARDA SOCIEDAD ANONIMA|XEDENOL 100|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 15 UNIDADES |$1,135.29|0|0|0|0|0|0|0|07795338016252|DICLOFENACO SODICO 100 MG |[['DICLOFENACO SODICO', '100', 'MG']]
39810|BALIARDA SOCIEDAD ANONIMA|BLAVIN 2|COMPRIMIDO RECUBIERTO RANURADO| ENVASE por 30 UNIDADES |$1,144.16|0|0|0|0|0|0|0|07795338001135|TERAZOSINA (COMO TERAZOSINA CLORHIDRATO DIHIDRATO) 2 MG/COMPRIMIDO |[['TERAZOSINA (COMO TERAZOSINA CLORHIDRATO DIHIDRATO)', '2', 'MG/COMPRIMIDO']]
53077|BALIARDA SOCIEDAD ANONIMA|VALIFLOX 750|COMPRIMIDO RECUBIERTO| BLISTER por 5 UNIDADES |$1,145.35|0|0|0|0|0|0|0|07795338016221|LEVOFLOXACINA 750 MG |[['LEVOFLOXACINA', '750', 'MG']]
34770|BALIARDA SOCIEDAD ANONIMA|XEDENOL|INYECTABLE|5 FRASCO AMPOLLA por 3 ML |$1,160.58|0|0|0|0|0|0|0|07795338013534|DICLOFENACO SODICO 75 MG / 3 ML |[['DICLOFENACO SODICO', '75', 'MG / 3 ML']]
49570|BALIARDA SOCIEDAD ANONIMA|EUMOTIL 300|COMPRIMIDO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$1,163.42|0|0|0|0|0|0|0|07795338014494|TRIMEBUTINA MALEATO 300 MG |[['TRIMEBUTINA MALEATO', '300', 'MG']]
48084|BALIARDA SOCIEDAD ANONIMA|XEDENOL 75|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 15 UNIDADES |$1,171.05|0|0|0|0|0|0|0|07795338013510|DICLOFENACO SODICO 75 MG |[['DICLOFENACO SODICO', '75', 'MG']]
52420|BALIARDA SOCIEDAD ANONIMA|SARVAL 160|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 15 UNIDADES |$1,183.07|0|0|0|0|0|0|0|07795338015675|VALSARTAN 160 MG |[['VALSARTAN', '160', 'MG']]
48812|BALIARDA SOCIEDAD ANONIMA|MEPLAR 10 MG BALIARDA|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 30 UNIDADES |$1,201.10|0|0|0|0|0|0|0|07795338014074|PAROXETINA 10 MG |[['PAROXETINA', '10', 'MG']]
58536|BALIARDA SOCIEDAD ANONIMA|GINCLIN|OVULO| ALVEOLO por 7 UNIDADES |$1,205.70|0|0|0|0|0|0|0|07795338999210|CLINDAMICINA 100 MG + KETOCONAZOL 400 MG |[['CLINDAMICINA', '100', 'MG'], ['KETOCONAZOL', '400', 'MG']]
58333|BALIARDA SOCIEDAD ANONIMA|DOLOCOX 120|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$1,206.22|0|0|0|0|0|0|0|07795338013268|ETORICOXIB 120 MG |[['ETORICOXIB', '120', 'MG']]
48084|BALIARDA SOCIEDAD ANONIMA|XEDENOL GEL|GEL DERMICO| ENVASE por 50 G |$1,207.67|0|0|0|0|0|0|0|07795338016634|DICLOFENACO DIETILAMINA 11.6 MG / G |[['DICLOFENACO DIETILAMINA', '11.6', 'MG / G']]
53701|BALIARDA SOCIEDAD ANONIMA|OPTISER 10|COMPRIMIDO RECUBIERTO| BLISTER por 15 UNIDADES |$1,211.73|0|0|0|0|0|0|0|07795338017174|ESCITALOPRAM 10 MG |[['ESCITALOPRAM', '10', 'MG']]
50851|BALIARDA SOCIEDAD ANONIMA|RIATUL 0.5|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$1,213.84|0|0|0|0|0|0|0|07795338008561|RISPERIDONA 0.5 MG |[['RISPERIDONA', '0.5', 'MG']]
51473|BALIARDA SOCIEDAD ANONIMA|LATRIGIN 25 MG|COMPRIMIDO DISPERSABLE| BLISTER por 30 UNIDADES |$1,216.41|0|0|0|0|0|0|0|07795338015743|LAMOTRIGINA 25 MG |[['LAMOTRIGINA', '25', 'MG']]
57714|BALIARDA SOCIEDAD ANONIMA|DEVISAL CB|CAPSULA BLANDA| ENVASE por 2 UNIDADES |$1,216.47|0|0|0|0|0|0|0|07795338018614|VITAMINA D3 100000 UI |[['VITAMINA D3', '100000', 'UI']]
51696|BALIARDA SOCIEDAD ANONIMA|BALIGLUC AP 1000|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$1,217.12|0|0|0|0|0|0|0|07795338015835|METFORMINA CLORHIDRATO 1000 MG |[['METFORMINA CLORHIDRATO', '1000', 'MG']]
50923|BALIARDA SOCIEDAD ANONIMA|ILDUC DUO 2.5/10|CAPSULA DURA| BLISTER por 30 UNIDADES |$1,221.95|0|0|0|0|0|0|0|07795338015866|AMLODIPINA 2.5 MG + BENAZEPRIL CLORHIDRATO 10 MG |[['AMLODIPINA', '2.5', 'MG'], ['BENAZEPRIL CLORHIDRATO', '10', 'MG']]
39921|BALIARDA SOCIEDAD ANONIMA|MAXEN 10|COMPRIMIDO RANURADO| BLISTER por 60 UNIDADES |$1,231.30|0|0|0|0|0|0|0|07795338015125|ENALAPRIL MALEATO 10 MG |[['ENALAPRIL MALEATO', '10', 'MG']]
54589|BALIARDA SOCIEDAD ANONIMA|LINPREL MULTIDOSIS|COMPRIMIDO BIRRANURADO| BLISTER por 15 UNIDADES |$1,239.69|0|0|0|0|0|0|0|07795338011509|PREGABALINA 75 MG |[['PREGABALINA', '75', 'MG']]
48802|BALIARDA SOCIEDAD ANONIMA|BIDECAR 6.25|COMPRIMIDO| BLISTER por 60 UNIDADES |$1,245.07|0|0|0|0|0|0|0|07795338014616|CARVEDILOL 6.25 MG |[['CARVEDILOL', '6.25', 'MG']]
49879|BALIARDA SOCIEDAD ANONIMA|COFLIC 10 mg BALIARDA|COMPRIMIDO RANURADO| BLISTER por 30 UNIDADES |$1,252.26|0|0|0|0|0|0|0|07795338014791|ACIDO FOLICO 10 MG |[['ACIDO FOLICO', '10', 'MG']]
58882|BALIARDA SOCIEDAD ANONIMA|BICARDIL 10|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$1,254.28|0|0|0|0|0|0|0|07795338999319|BISOPROLOL FUMARATO 10 MG |[['BISOPROLOL FUMARATO', '10', 'MG']]
48802|BALIARDA SOCIEDAD ANONIMA|BIDECAR 25|COMPRIMIDO RANURADO| BLISTER por 28 UNIDADES |$1,254.84|0|0|0|0|0|0|0|07795338014173|CARVEDILOL 25 MG |[['CARVEDILOL', '25', 'MG']]
48802|BALIARDA SOCIEDAD ANONIMA|BIDECAR 6.25|COMPRIMIDO| BLISTER por 56 UNIDADES |$1,256.93|0|0|0|0|0|0|0|07795338016597|CARVEDILOL 6.25 MG |[['CARVEDILOL', '6.25', 'MG']]
48802|BALIARDA SOCIEDAD ANONIMA|BIDECAR 25|COMPRIMIDO RANURADO| BLISTER por 30 UNIDADES |$1,260.77|0|0|0|0|0|0|0|07795338015040|CARVEDILOL 25 MG |[['CARVEDILOL', '25', 'MG']]
48375|BALIARDA SOCIEDAD ANONIMA|XEDENOL FLEX CB|CAPSULA BLANDA| BLISTER por 15 UNIDADES |$1,278.48|0|0|0|0|0|0|0|07795338017150|DICLOFENACO SODICO 50 MG + PRIDINOL CLORHIDRATO 4 MG |[['DICLOFENACO SODICO', '50', 'MG'], ['PRIDINOL CLORHIDRATO', '4', 'MG']]
54736|BALIARDA SOCIEDAD ANONIMA|ALERTIAL 180|COMPRIMIDO RECUBIERTO| BLISTER por 10 UNIDADES |$1,295.00|0|0|0|0|0|0|0|07795338018713|FEXOFENADINA CLORHIDRATO 180 MG |[['FEXOFENADINA CLORHIDRATO', '180', 'MG']]
56277|BALIARDA SOCIEDAD ANONIMA|PANTUSEC 20|COMPRIMIDO RECUBIERTO GASTRORRESISTENTE| BLISTER por 30 UNIDADES |$1,298.58|0|0|0|0|0|0|0|07795338010076|PANTOPRAZOL 20 MG |[['PANTOPRAZOL', '20', 'MG']]
