N° Certificado|Laboratorio|Nombre Comercial|Forma Farmacéutica|Presentación|Precio Venta al Público| (uso exclusivamente hospitalario - muestra médica - no venta al público)| (muestra médica - no venta al público)| (uso exclusivamente hospitalario - muestra médica)| (uso exclusivamente hospitalario - no venta al público)| (uso exclusivamente hospitalario)| (muestra médica)| (no venta al público)|GTIN|Genérico|Genérico[IFA,Cantidad,Unidad]
55076|BALIARDA SOCIEDAD ANONIMA|CONTINEX 15|COMPRIMIDO DE LIBERACION CONTROLADA| BLISTER por 30 UNIDADES |$4,359.57|0|0|0|0|0|0|0|07795338016528|DARIFENACINA COMO BROMHIDRATO 15 MG |[['DARIFENACINA COMO BROMHIDRATO', '15', 'MG']]
50887|BALIARDA SOCIEDAD ANONIMA|BALIARTRIN DUO|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$4,416.07|0|0|0|0|0|0|0|07795338015545|GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA) 500 MG + CONDROITIN SULFATO SODICO 400...|[['GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA)', '500', 'MG'], ['CONDROITIN SULFATO SODICO', '400', 'MG']]
57585|BALIARDA SOCIEDAD ANONIMA|LUSTONA 20|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$4,497.58|0|0|0|0|0|0|0|07795338013183|LURASIDONA CLORHIDRATO 20 MG |[['LURASIDONA CLORHIDRATO', '20', 'MG']]
35701|BALIARDA SOCIEDAD ANONIMA|REAGIN 1000|GRANULADO PARA SOLUCIÓN ORAL| SOBRE por 10 UNIDADES |$4,568.81|0|0|0|0|0|0|0|07795338013084|CITICOLINA 1000 MG |[['CITICOLINA', '1000', 'MG']]
54589|BALIARDA SOCIEDAD ANONIMA|LINPREL 300|CAPSULA DURA| BLISTER por 28 UNIDADES |$4,654.33|0|0|0|0|0|0|0|07795338001531|PREGABALINA 300 MG |[['PREGABALINA', '300', 'MG']]
58132|BALIARDA SOCIEDAD ANONIMA|ENDOCLAR PLUS 10/14|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$4,668.36|0|0|0|0|0|0|0|07795338018638|DONEPEZILO CLORHIDRATO 10 MG + MEMANTINA CLORHIDRATO 14 MG |[['DONEPEZILO CLORHIDRATO', '10', 'MG'], ['MEMANTINA CLORHIDRATO', '14', 'MG']]
53798|BALIARDA SOCIEDAD ANONIMA|PROSTOKLAR|COMPRIMIDO DE LIBERACIÓN PROLONGADA| BLISTER por 60 UNIDADES |$4,739.44|0|0|0|0|0|0|0|07795338013350|TAMSULOSINA CLORHIDRATO 0.4 MG |[['TAMSULOSINA CLORHIDRATO', '0.4', 'MG']]
55180|BALIARDA SOCIEDAD ANONIMA|LEVECOM 500|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$4,775.64|0|0|0|0|0|0|0|07795338012025|LEVETIRACETAM 500 MG |[['LEVETIRACETAM', '500', 'MG']]
50851|BALIARDA SOCIEDAD ANONIMA|RIATUL 2|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$4,853.71|0|0|0|0|0|0|0|07795338015200|RISPERIDONA 2 MG |[['RISPERIDONA', '2', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX 25|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 60 UNIDADES |$4,884.12|0|0|0|0|0|0|0|07795338019857|QUETIAPINA 25 MG |[['QUETIAPINA', '25', 'MG']]
54589|BALIARDA SOCIEDAD ANONIMA|LINPREL 300|CAPSULA DURA| BLISTER por 30 UNIDADES |$4,932.07|0|0|0|0|0|0|0|07795338013077|PREGABALINA 300 MG |[['PREGABALINA', '300', 'MG']]
55180|BALIARDA SOCIEDAD ANONIMA|LEVECOM XR 500|COMPRIMIDO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$5,006.70|0|0|0|0|0|0|0|07795338017891|LEVETIRACETAM 500 MG |[['LEVETIRACETAM', '500', 'MG']]
51473|BALIARDA SOCIEDAD ANONIMA|LATRIGIN 200 MG|COMPRIMIDO DISPERSABLE| BLISTER por 30 UNIDADES |$5,136.60|0|0|0|0|0|0|0|07795338015774|LAMOTRIGINA 200 MG |[['LAMOTRIGINA', '200', 'MG']]
58097|BALIARDA SOCIEDAD ANONIMA|RIXATYL 10|COMPRIMIDO RECUBIERTO| BLISTER por 15 UNIDADES |$5,154.23|0|0|0|0|0|0|0|07795338999395|RIVAROXABAN 10 MG |[['RIVAROXABAN', '10', 'MG']]
58132|BALIARDA SOCIEDAD ANONIMA|ENDOCLAR PLUS 10/28|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$5,169.53|0|0|0|0|0|0|0|07795338018645|DONEPEZILO CLORHIDRATO 10 MG + MEMANTINA CLORHIDRATO 28 MG |[['DONEPEZILO CLORHIDRATO', '10', 'MG'], ['MEMANTINA CLORHIDRATO', '28', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX 100|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 30 UNIDADES |$5,174.10|0|0|0|0|0|0|0|07795338015910|QUETIAPINA 100 MG |[['QUETIAPINA', '100', 'MG']]
55180|BALIARDA SOCIEDAD ANONIMA|LEVECOM 500|GRANULADO|30 SOBRE por 500 MG de LEVETIRACETAM|$5,229.19|0|0|0|0|0|0|0|07795338999234|LEVETIRACETAM 500 MG |[['LEVETIRACETAM', '500', 'MG']]
49313|BALIARDA SOCIEDAD ANONIMA|INSERTEC 100 mg|COMPRIMIDO RANURADO| BLISTER por 60 UNIDADES |$5,349.73|0|0|0|0|0|0|0|07795338018775|SERTRALINA 100 MG |[['SERTRALINA', '100', 'MG']]
50887|BALIARDA SOCIEDAD ANONIMA|BALIARTRIN DUO|GRANULADO| SOBRE por 30 UNIDADES |$5,592.34|0|0|0|0|0|0|0|07795338014722|GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA) 1500 MG + CONDROITIN SULFATO SODICO 12...|[['GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA)', '1500', 'MG'], ['CONDROITIN SULFATO SODICO', '1200', 'MG']]
57585|BALIARDA SOCIEDAD ANONIMA|LUSTONA 40|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$5,993.63|0|0|0|0|0|0|0|07795338013121|LURASIDONA CLORHIDRATO 40 MG |[['LURASIDONA CLORHIDRATO', '40', 'MG']]
57108|BALIARDA SOCIEDAD ANONIMA|COMIL 100|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$6,511.23|0|0|0|0|0|0|0|07795338019932|LACOSAMIDA 100 MG |[['LACOSAMIDA', '100', 'MG']]
58891|BALIARDA SOCIEDAD ANONIMA|DROTAQ 5|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$6,551.92|0|0|0|0|0|0|0|07795338999364|TADALAFILO 5 MG |[['TADALAFILO', '5', 'MG']]
48287|BALIARDA SOCIEDAD ANONIMA|TORIVAS 20|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$6,567.36|0|0|0|0|0|0|0|07795338014326|ATORVASTATINA 20 MG |[['ATORVASTATINA', '20', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX XR 50|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$6,574.76|0|0|0|0|0|0|0|07795338016788|QUETIAPINA 50 MG |[['QUETIAPINA', '50', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX 200|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 30 UNIDADES |$6,678.71|0|0|0|0|0|0|0|07795338015927|QUETIAPINA 200 MG |[['QUETIAPINA', '200', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX XR 200|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$6,813.07|0|0|0|0|0|0|0|07795338016795|QUETIAPINA 200 MG |[['QUETIAPINA', '200', 'MG']]
53689|BALIARDA SOCIEDAD ANONIMA|NULIPAR LP 1.5 MG|COMPRIMIDO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$6,846.41|0|0|0|0|0|0|0|07795338013145|PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO 1.5 MG |[['PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO', '1.5', 'MG']]
58097|BALIARDA SOCIEDAD ANONIMA|RIXATYL 2,5|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$7,000.77|0|0|0|0|0|0|0|07795338999388|RIVAROXABAN 2.5 MG |[['RIVAROXABAN', '2.5', 'MG']]
58097|BALIARDA SOCIEDAD ANONIMA|RIXATYL 15|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$7,052.20|0|0|0|0|0|0|0|07795338999401|RIVAROXABAN 15 MG |[['RIVAROXABAN', '15', 'MG']]
55180|BALIARDA SOCIEDAD ANONIMA|LEVECOM XR 750|COMPRIMIDO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$7,381.93|0|0|0|0|0|0|0|07795338019956|LEVETIRACETAM 750 MG |[['LEVETIRACETAM', '750', 'MG']]
58097|BALIARDA SOCIEDAD ANONIMA|RIXATYL 20|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$7,517.61|0|0|0|0|0|0|0|07795338999418|RIVAROXABAN 20 MG |[['RIVAROXABAN', '20', 'MG']]
57585|BALIARDA SOCIEDAD ANONIMA|LUSTONA 80|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$7,751.42|0|0|0|0|0|0|0|07795338013138|LURASIDONA CLORHIDRATO 80 MG |[['LURASIDONA CLORHIDRATO', '80', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX 300|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 30 UNIDADES |$7,829.58|0|0|0|0|0|0|0|07795338016702|QUETIAPINA 300 MG |[['QUETIAPINA', '300', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX 100|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 60 UNIDADES |$8,212.99|0|0|0|0|0|0|0|07795338019840|QUETIAPINA 100 MG |[['QUETIAPINA', '100', 'MG']]
53689|BALIARDA SOCIEDAD ANONIMA|NULIPAR 1|COMPRIMIDO RANURADO| BLISTER por 60 UNIDADES |$8,546.55|0|0|0|0|0|0|0|07795338016184|PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO 1 MG |[['PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO', '1', 'MG']]
55180|BALIARDA SOCIEDAD ANONIMA|LEVECOM 500|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$8,560.75|0|0|0|0|0|0|0|07795338002545|LEVETIRACETAM 500 MG |[['LEVETIRACETAM', '500', 'MG']]
57108|BALIARDA SOCIEDAD ANONIMA|COMIL 150|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$8,794.94|0|0|0|0|0|0|0|07795338019949|LACOSAMIDA 150 MG |[['LACOSAMIDA', '150', 'MG']]
55180|BALIARDA SOCIEDAD ANONIMA|LEVECOM 1000|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$9,328.64|0|0|0|0|0|0|0|07795338002835|LEVETIRACETAM 1000 MG |[['LEVETIRACETAM', '1000', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX XR 300|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$9,348.20|0|0|0|0|0|0|0|07795338016801|QUETIAPINA 300 MG |[['QUETIAPINA', '300', 'MG']]
55180|BALIARDA SOCIEDAD ANONIMA|LEVECOM 1000|GRANULADO|30 SOBRE por 1000 MG de LEVETIRACETAM|$10,344.73|0|0|0|0|0|0|0|07795338017808|LEVETIRACETAM 1000 MG |[['LEVETIRACETAM', '1000', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX 200|COMPRIMIDO RECUBIERTO RANURADO| BLISTER por 60 UNIDADES |$10,897.74|0|0|0|0|0|0|0|07795338019833|QUETIAPINA 200 MG |[['QUETIAPINA', '200', 'MG']]
55180|BALIARDA SOCIEDAD ANONIMA|LEVECOM|SOLUCION ORAL|1 FRASCO por 300 ML |$11,308.86|0|0|0|0|0|0|0|07795338018546|LEVETIRACETAM 100 MG / ML |[['LEVETIRACETAM', '100', 'MG / ML']]
57108|BALIARDA SOCIEDAD ANONIMA|COMIL 200|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$11,742.00|0|0|0|0|0|0|0|07795338019963|LACOSAMIDA 200 MG |[['LACOSAMIDA', '200', 'MG']]
55180|BALIARDA SOCIEDAD ANONIMA|LEVECOM 1000|COMPRIMIDO RECUBIERTO| BLISTER por 60 UNIDADES |$13,770.31|0|0|0|0|0|0|0|07795338013275|LEVETIRACETAM 1000 MG |[['LEVETIRACETAM', '1000', 'MG']]
53689|BALIARDA SOCIEDAD ANONIMA|NULIPAR LP 3 MG|COMPRIMIDO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$13,823.62|0|0|0|0|0|0|0|07795338018249|PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO 3 MG |[['PRAMIPEXOL DICLORHIDRATO MONOHIDRATADO', '3', 'MG']]
53276|BALIARDA SOCIEDAD ANONIMA|BIATRIX XR 400|COMPRIMIDO RECUBIERTO DE LIBERACIÓN PROLONGADA| BLISTER por 30 UNIDADES |$14,108.13|0|0|0|0|0|0|0|07795338016818|QUETIAPINA 400 MG |[['QUETIAPINA', '400', 'MG']]
58974|BALIARDA SOCIEDAD ANONIMA|DROTAQ HP|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES |$18,607.28|0|0|0|0|0|0|0|07795338999326|TADALAFILO 20 MG |[['TADALAFILO', '20', 'MG']]
43863|BALIARDA SOCIEDAD ANONIMA|BALIARTRIN 750|COMPRIMIDO RECUBIERTO| BLISTER por 30 UNIDADES ||0|0|0|0|0|0|0||GLUCOSAMINA SULFATO 750 MG |[['GLUCOSAMINA SULFATO', '750', 'MG']]
43863|BALIARDA SOCIEDAD ANONIMA|BALIARTRIN|GRANULADO| SOBRE por 20 UNIDADES ||0|0|0|0|0|0|0||GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA) 1500 MG |[['GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA)', '1500', 'MG']]
50887|BALIARDA SOCIEDAD ANONIMA|BALIARTRIN DUO|GRANULADO| SOBRE por 15 UNIDADES ||0|0|0|0|0|0|0||GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA) 1500 MG + CONDROITIN SULFATO SODICO 12...|[['GLUCOSAMINA SULFATO (COMO GLUCOSAMINA SULFATO POLICRISTALINA)', '1500', 'MG'], ['CONDROITIN SULFATO SODICO', '1200', 'MG']]
49757|BAUSCH & LOMB ARGENTINA S R L|PANOPTIC LAGRIMAS|SOLUCION OFTALMICA|1 FRASCO por 10 ML |$45.85|0|0|0|0|0|0|0||ALCOHOL POLIVINILICO 0.5 G + POVIDONA 0.6 G |[['ALCOHOL POLIVINILICO', '0.5', 'G'], ['POVIDONA', '0.6', 'G']]
48921|BAUSCH & LOMB ARGENTINA S R L|SENSU|SOLUCION OFTALMICA|1 FRASCO GOTERO por 5 ML |$46.57|0|0|0|0|0|0|0|07798069050250|TROPICAMIDA 0.5 G + FENILEFRINA CLORHIDRATO 5 G |[['TROPICAMIDA', '0.5', 'G'], ['FENILEFRINA CLORHIDRATO', '5', 'G']]
47654|BAUSCH & LOMB ARGENTINA S R L|DEXAMYTREX|POMADA  OFTALMICA|1 TUBO por 3 G |$48.93|0|0|0|0|0|0|0|07798069050045|DEXAMETASONA FOSFATO SODICO 0.3 MG + GENTAMICINA SULFATO 5 MG |[['DEXAMETASONA FOSFATO SODICO', '0.3', 'MG'], ['GENTAMICINA SULFATO', '5', 'MG']]
55861|BAUSCH & LOMB ARGENTINA S R L|PANOPTIC NF FRESH|SOLUCION OFTALMICA|1 FRASCO por 10 ML |$55.23|0|0|0|0|0|0|0|07798069050724|NAFAZOLINA CLORHIDRATO 12 MG / 100 ML |[['NAFAZOLINA CLORHIDRATO', '12', 'MG / 100 ML']]
47655|BAUSCH & LOMB ARGENTINA S R L|ARTELAC|COLIRIO| FRASCO GOTERO por 10 ML |$76.38|0|0|0|0|0|0|0|07798069050014|HIDROXIPROPILMETILCELULOSA 3.2 MG |[['HIDROXIPROPILMETILCELULOSA', '3.2', 'MG']]
53031|BAUSCH & LOMB ARGENTINA S R L|ZYLET|SUSPENSION OFTALMICA|1 FRASCO GOTERO por 5 ML |$90.30|0|0|0|0|0|0|0|07798069050748|TOBRAMICINA 3 MG / ML + LOTEPREDNOL ETABONATO 5 MG / ML |[['TOBRAMICINA', '3', 'MG / ML'], ['LOTEPREDNOL ETABONATO', '5', 'MG / ML']]
27955|BAUSCH & LOMB ARGENTINA S R L|HYALCROM|SOLUCION|1 FRASCO GOTERO por 5 ML |$93.70|0|0|0|0|0|0|0|07798069050175|CROMOGLICATO SODICO 4 G + NAFAZOLINA CLORHIDRATO 0.05 G |[['CROMOGLICATO SODICO', '4', 'G'], ['NAFAZOLINA CLORHIDRATO', '0.05', 'G']]
48572|BAUSCH & LOMB ARGENTINA S R L|HYALCROM N.F.|COLIRIO|1 FRASCO por 10 ML |$107.62|0|0|0|0|0|0|0|07798069050472|KETOTIFENO (COMO FUMARATO) 0.05 G |[['KETOTIFENO (COMO FUMARATO)', '0.05', 'G']]
47622|BAUSCH & LOMB ARGENTINA S R L|ALREX|SUSPENSION OFTALMICA|1 FRASCO GOTERO por 5 ML |$112.30|0|0|0|0|0|0|0|07798069050243|LOTEPREDNOL ETABONATO 2 MG |[['LOTEPREDNOL ETABONATO', '2', 'MG']]
49344|BAUSCH & LOMB ARGENTINA S R L|MURO 128|SOLUCION OFTALMICA ESTERIL|1 FRASCO GOTERO por 15 ML |$117.13|0|0|0|0|0|0|0|07798069050106|CLORURO DE SODIO 50 MG / ML |[['CLORURO DE SODIO', '50', 'MG / ML']]
54068|BAUSCH & LOMB ARGENTINA S R L|ERITROMED|UNGÜENTO OFTALMICO|1 POMO por 3.5 G |$135.24|0|0|0|0|0|0|0|07798069050069|ERITROMICINA ESTOLATO 0.5 G / 100 G |[['ERITROMICINA ESTOLATO', '0.5', 'G / 100 G']]
47677|BAUSCH & LOMB ARGENTINA S R L|LOTEMAX|SUSPENSION OFTALMICA|1 FRASCO GOTERO por 5 ML |$135.90|0|0|0|0|0|0|0|07798069050021|LOTEPREDNOL ETABONATO 5 MG |[['LOTEPREDNOL ETABONATO', '5', 'MG']]
57129|BAUSCH & LOMB ARGENTINA S R L|ARTELAC LIPIDS|COLIRIO|1 FRASCO GOTERO por 10 ML |$136.17|0|0|0|0|0|0|0|04030571003328|CARBOMERO 2 MG |[['CARBOMERO', '2', 'MG']]
35548|BAUSCH & LOMB ARGENTINA S R L|HYALOMB|SOLUCION OFTALMICA|1 FRASCO GOTERO por 10 ML |$147.58|0|0|0|0|0|0|0||HIALURONATO DE SODIO 0.3 G / 100 ML |[['HIALURONATO DE SODIO', '0.3', 'G / 100 ML']]
47747|BAUSCH & LOMB ARGENTINA S R L|RECUGEL|GEL OFTALMICO|1 TUBO por 10 G |$154.76|0|0|0|0|0|0|0|07798069050076|DEXPANTENOL 5 G / 100 G |[['DEXPANTENOL', '5', 'G / 100 G']]
54068|BAUSCH & LOMB ARGENTINA S R L|ERITROMED|SOLUCION OFTALMICA|1 FRASCO GOTERO por 10 ML |$158.25|0|0|0|0|0|0|0|07798069050236|ERITROMICINA LACTOBIONATO 1 % |[['ERITROMICINA LACTOBIONATO', '1', '%']]
48550|BAUSCH & LOMB ARGENTINA S R L|TIMED D|COLIRIO|1 FRASCO por 5 ML |$170.30|0|0|0|0|0|0|0|07798069050489|TIMOLOL MALEATO 0.5 G + DORZOLAMIDA CLORHIDRATO 2 G |[['TIMOLOL MALEATO', '0.5', 'G'], ['DORZOLAMIDA CLORHIDRATO', '2', 'G']]
48877|BAUSCH & LOMB ARGENTINA S R L|OCUPROST|SOLUCION OFTALMICA|1 FRASCO por 2.5 ML |$170.30|0|0|0|0|0|0|0|07798069050571|LATANOPROST 50 MCG / ML |[['LATANOPROST', '50', 'MCG / ML']]
55415|BAUSCH & LOMB ARGENTINA S R L|BESIVANCE|SUSPENSION OFTALMICA ESTERIL|1 FRASCO por 5 ML |$172.40|0|0|0|0|0|0|0|07798069050779|BESIFLOXACINA CLORHIDRATO 6.63 MG |[['BESIFLOXACINA CLORHIDRATO', '6.63', 'MG']]
55929|BAUSCH & LOMB ARGENTINA S R L|QUINOMED DX|COLIRIO|1 FRASCO por 5 ML |$213.74|0|0|0|0|0|0|0|07798069050786|DEXAMETASONA 1 MG + MOXIFLOXACINA (COMO CLORHIDRATO) 5 MG |[['DEXAMETASONA', '1', 'MG'], ['MOXIFLOXACINA (COMO CLORHIDRATO)', '5', 'MG']]
50380|BAUSCH & LOMB ARGENTINA S R L|OCUVITE DM|COMPRIMIDO RECUBIERTO|1 FRASCO por 60 UNIDADES |$223.31|0|0|0|0|0|0|0|07798069050625|LUTEINA 5 % + BETACAROTENO 1000 UI + ACIDO ASCORBICO 200 MG + COBRE OXIDO 2 MG + VITAMINA E (COMO AL...|[['LUTEINA', '5', '%'], ['BETACAROTENO', '1000', 'UI'], ['ACIDO ASCORBICO', '200', 'MG'], ['COBRE OXIDO', '2', 'MG'], ['VITAMINA E (COMO ALFA-TOCOFEROL ACETATO)', '60', 'UI'], ['ZINC OXIDO', '40', 'MG'], ['SELENIO (COMO SELENIATO DE SODIO)', '55', 'MCG']]
52750|BAUSCH & LOMB ARGENTINA S R L|LACRINMUNE|SOLUCION OFTALMICA|1 FRASCO por 5 ML |$349.07|0|0|0|0|0|0|0|07798069050663|CICLOSPORINA 0.05 G / 100 ML |[['CICLOSPORINA', '0.05', 'G / 100 ML']]
26055|BAUSCH & LOMB ARGENTINA S R L|PANOPTIC|SOLUCION|1 FRASCO GOTERO por 10 ML ||0|0|0|0|0|0|0|07798069050090|NAFAZOLINA CLORHIDRATO 50 MG + DIFENHIDRAMINA 1 MG |[['NAFAZOLINA CLORHIDRATO', '50', 'MG'], ['DIFENHIDRAMINA', '1', 'MG']]
59131|BAUSCH & LOMB ARGENTINA S R L|VYZULTA|SOLUCION OFTALMICA|1 FRASCO GOTERO por 5 ML ||0|0|0|0|0|0|0|07798069050809|LATANOPROSTENO BUNOD 0.024 % |[['LATANOPROSTENO BUNOD', '0.024', '%']]
21244|BAYER SOCIEDAD ANONIMA|ASPIRINETAS|COMPRIMIDO| BLISTER por 28 UNIDADES |$76.00|0|0|0|0|0|0|0|07793640000839|ASPIRINA 100 MG |[['ASPIRINA', '100', 'MG']]
39723|BAYER SOCIEDAD ANONIMA|ACTRON MUJER FORTE RAPIDA ACCION|CAPSULA BLANDA| BLISTER por 10 UNIDADES |$161.00|0|0|0|0|0|0|0|07793640215547|IBUPROFENO 400 MG |[['IBUPROFENO', '400', 'MG']]
43910|BAYER SOCIEDAD ANONIMA|ACTRON RAPIDA ACCION|CAPSULA BLANDA| BLISTER por 10 UNIDADES |$161.00|0|0|0|0|0|0|0|07793640215479|IBUPROFENO 400 MG |[['IBUPROFENO', '400', 'MG']]
42305|BAYER SOCIEDAD ANONIMA|RENNIE|COMPRIMIDO MASTICABLE| ENVASE por 12 UNIDADES |$164.00|0|0|0|0|0|0|0|07793640117216|CARBONATO DE CALCIO 680 MG + CARBONATO DE MAGNESIO 80 MG |[['CARBONATO DE CALCIO', '680', 'MG'], ['CARBONATO DE MAGNESIO', '80', 'MG']]
33575|BAYER SOCIEDAD ANONIMA|ASPIRINA PREVENT |COMPRIMIDO CON CUBIERTA ENTERICA| BLISTER por 20 UNIDADES |$179.75|0|0|0|0|0|0|0|07793640232254|ACIDO ACETILSALICILICO 100 MG |[['ACIDO ACETILSALICILICO', '100', 'MG']]
54746|BAYER SOCIEDAD ANONIMA|ACTRON PLUS RAPIDA ACCION|CAPSULA BLANDA| BLISTER por 8 UNIDADES |$193.00|0|0|0|0|0|0|0|07793640001065|IBUPROFENO 400 MG + CAFEINA ANHIDRA 100 MG |[['IBUPROFENO', '400', 'MG'], ['CAFEINA ANHIDRA', '100', 'MG']]
9521|BAYER SOCIEDAD ANONIMA|BAYASPIRINA FORTE|COMPRIMIDO| BLISTER por 20 UNIDADES |$207.00|0|0|0|0|0|0|0|07793640000754|ASPIRINA 650 MG |[['ASPIRINA', '650', 'MG']]
9521|BAYER SOCIEDAD ANONIMA|BAYASPIRINA|COMPRIMIDO| BLISTER por 30 UNIDADES (EXPENDIO PUBLICO)|$226.00|0|0|0|0|0|0|0|07793640000747|ASPIRINA 500 MG |[['ASPIRINA', '500', 'MG']]
9388|BAYER SOCIEDAD ANONIMA|CAFIASPIRINA PLUS|COMPRIMIDO| BLISTER por 20 UNIDADES |$227.00|0|0|0|0|0|0|0|07793640000778|CAFEINA 65 MG + ASPIRINA 650 MG |[['CAFEINA', '65', 'MG'], ['ASPIRINA', '650', 'MG']]
21244|BAYER SOCIEDAD ANONIMA|ASPIRINETAS|COMPRIMIDO| BLISTER por 98 UNIDADES |$266.00|0|0|0|0|0|0|0|07793640217985|ASPIRINA 100 MG |[['ASPIRINA', '100', 'MG']]
9388|BAYER SOCIEDAD ANONIMA|CAFIASPIRINA|COMPRIMIDO| BLISTER por 30 UNIDADES |$266.00|0|0|0|0|0|0|0|07793640000761|CAFEINA 40 MG + ASPIRINA 500 MG |[['CAFEINA', '40', 'MG'], ['ASPIRINA', '500', 'MG']]
43910|BAYER SOCIEDAD ANONIMA|ACTRON PEDIATRICO|SUSPENSION ORAL|1 FRASCO por 100 ML |$276.00|0|0|0|0|0|0|0|07793640215509|IBUPROFENO 2 G / 100 ML |[['IBUPROFENO', '2', 'G / 100 ML']]
36377|BAYER SOCIEDAD ANONIMA|MUPATEN|CREMA| TUBO por 20 G |$290.00|0|0|0|0|0|0|0|07795320004519|ISOCONAZOL 1 G / 100 G |[['ISOCONAZOL', '1', 'G / 100 G']]
39161|BAYER SOCIEDAD ANONIMA|PARACETAMOL BAYER|COMPRIMIDO| BLISTER por 30 UNIDADES |$308.00|0|0|0|0|0|0|0|07793640992455|PARACETAMOL 500 MG |[['PARACETAMOL', '500', 'MG']]
43910|BAYER SOCIEDAD ANONIMA|ACTRON RAPIDA ACCION|CAPSULA BLANDA| BLISTER por 20 UNIDADES |$309.00|0|0|0|0|0|0|0|07793640215486|IBUPROFENO 400 MG |[['IBUPROFENO', '400', 'MG']]
44220|BAYER SOCIEDAD ANONIMA|TABCIN COMPUESTO|CAPSULA BLANDA| BLISTER por 12 UNIDADES |$315.00|0|0|0|0|0|0|0|07793640214977|PARACETAMOL 250 MG + MALEATO DE CLORFENIRAMINA 2 MG + PSEUDOEFEDRINA CLORHIDRATO 30 MG |[['PARACETAMOL', '250', 'MG'], ['MALEATO DE CLORFENIRAMINA', '2', 'MG'], ['PSEUDOEFEDRINA CLORHIDRATO', '30', 'MG']]
